original,connected,weight
22,8,16.72156262413106
22,9,7.429854354474551
22,10,15.33454244259919
22,11,11.325754724600788
22,12,8.380685408399357
22,13,17.444477580780205
22,14,16.72367659639019
22,15,0.2948918319634218
22,16,6.163511301067877
22,17,16.749611462614695
22,18,1.3263773440900442
22,19,20.755252161081632
22,20,13.919218496470172
22,21,17.547144276719273
22,23,6.118499234678013
22,24,16.20519063255317
22,25,13.458347288919438
22,26,4.621895853684328
22,27,22.26457945780553
22,28,16.669724223828734
22,29,7.279560260360644
22,30,16.090075332289807
22,31,4.636590242949048
22,32,4.897206783192158
22,33,6.930839102770449
22,34,17.104069919179004
22,35,22.079234869292844
22,36,15.562049355571936
22,37,11.910762161295716
22,38,14.392191654134486
22,39,19.146489227454833
22,40,12.561794806606576
22,41,17.04758889355852
22,42,6.745581741527504
22,43,13.62760042068228
23,0,8.617236490882757
23,1,9.617883461275078
23,2,9.100157429333462
23,3,4.4880415637645354
23,4,17.547341309175224
23,5,4.247932923991769
23,6,9.210462497237279
23,7,13.92430699561888
23,8,18.350525629147057
23,9,9.657820815579086
23,10,16.56879660918513
23,11,11.233745192637306
23,12,9.427020924138837
23,13,15.207940620228127
23,14,17.72620348946939
23,15,5.858334537423959
23,16,9.848747403448057
23,17,12.47294142919886
23,18,7.287930250563665
23,19,17.624951624718282
23,20,14.489294589785564
23,21,11.685149682577116
23,22,6.118499234678013
23,24,10.83301383736933
23,25,8.761623823905174
23,26,3.6313376716122083
23,27,18.523677238701488
23,28,15.557923941101755
23,29,1.1626909820515248
23,30,14.000353212597544
23,31,7.794635927943727
23,32,8.140747526285217
23,33,7.872751959541939
23,34,13.15108187175089
23,35,18.509342028816285
23,36,16.17842135276343
23,37,12.330090849450535
23,38,10.04316638612706
23,39,14.455721419122195
23,40,7.685950446080763
23,41,15.232566480671528
23,42,0.8420780804797221
23,43,7.519018542588754
24,0,7.340739283304828
24,1,11.822038430060992
24,2,9.639430781444018
24,3,9.670277856134483
24,4,14.006636245447057
24,5,13.272811928007046
24,6,4.548335444261639
24,7,7.777067364254066
24,8,19.505720639643663
24,9,15.023519802293047
24,10,17.58423169038836
24,11,12.555112700996066
24,12,13.531931720928302
24,13,10.450794390816359
24,14,18.011917817612435
24,15,15.911241821779559
24,16,16.696956608509193
24,17,4.251232743699387
24,18,17.5194206882924
24,19,10.18382286103039
24,20,15.18016118028732
24,21,3.070058125345776
24,22,16.20519063255317
24,23,10.83301383736933
24,25,3.385483249683867
24,26,11.75702123373354
24,27,9.671481470664974
24,28,12.868913811489731
24,29,9.869423250926102
24,30,10.109456625211939
24,31,15.170270558176938
24,32,15.391697486681082
24,33,13.014435773774025
24,34,5.426646867261201
24,35,9.990888016731832
24,36,16.30576624602898
24,37,13.800157785533603
24,38,3.7708041393895972
24,39,4.4213680318975355
24,40,3.831600570232468
24,41,11.32045839780105
24,42,10.719113586688309
24,43,5.875440916131975
25,0,4.0104810790954915
25,1,8.456145527075478
25,2,6.299521029857997
25,3,6.6017977039545706
25,4,11.814700693369591
25,5,10.410049022907897
25,6,6.2139588264725125
25,7,6.210411661733852
25,8,16.437124293207038
25,9,11.654112167949435
25,10,14.492390343781267
25,11,9.271090293034014
25,12,10.147128491082073
25,13,8.478014473275346
25,14,15.046285369351365
25,15,13.16390870781211
25,16,13.383484258416768
25,17,3.769837611880318
25,18,14.784697080546959
25,19,9.520231834715336
25,20,12.06545057124354
25,21,6.126982262347792
25,22,13.458347288919438
25,23,8.761623823905174
25,24,3.385483249683867
25,26,8.870920940024478
25,27,9.926280085207233
25,28,10.356962488386097
25,29,8.031340504591553
25,30,7.777550860591179
25,31,11.942918922358343
25,32,12.144026099452653
25,33,9.669570045305997
25,34,4.633313649879283
25,35,10.012279916626202
25,36,13.31729055746571
25,37,10.543473207187963
25,38,1.483216676378203
25,39,5.752781018389655
25,40,1.1146984608365282
25,41,9.093934985788962
25,42,8.88647385885555
25,43,6.588885053797532
26,0,7.064121088675044
26,1,6.520726694944448
26,2,6.657242220421896
26,3,2.4162755635655238
26,4,15.079011286835726
26,5,1.539226548584207
26,6,11.473196211293317
26,7,12.62255046039668
26,8,14.899568904696341
26,9,6.028409566259614
26,10,13.18636928389089
26,11,8.13808605540335
26,12,5.925529543784568
26,13,13.296154887376511
26,14,14.417938450807226
26,15,4.330727223153398
26,16,6.341240905830978
26,17,12.129465290612622
26,18,5.943880591836933
26,19,16.345536347812438
26,20,11.255222718216256
26,21,13.404687800599202
26,22,4.621895853684328
26,23,3.6313376716122083
26,24,11.75702123373354
26,25,8.870920940024478
26,27,17.722963255811006
26,28,13.022046998566994
26,29,4.441019218967457
26,30,11.97769215736361
26,31,4.317422223027467
26,32,4.649887680376884
26,33,4.322772827389194
26,34,12.507580546156262
26,35,17.570455033108022
26,36,12.960212937642805
26,37,9.091861545860198
26,38,9.771197643386545
26,39,14.530903086411275
26,40,8.021639253403666
26,41,13.067640231493467
26,42,4.471419180619222
26,43,10.120602210320577
27,0,10.712898067114851
27,1,13.788938824471161
27,2,11.987013180811829
27,3,15.311658228305538
27,4,9.097445084134756
27,5,19.177161611556894
27,6,14.200231213937688
27,7,5.367900812205349
27,8,17.151682092849306
27,9,17.76050845241835
27,10,15.699313866667259
27,11,13.31489859246401
27,12,15.978804231532989
27,13,6.582142207117973
27,14,15.310674139778296
27,15,21.984875262598255
27,16,19.999588061342944
27,17,6.165624271298697
27,18,23.549284483883575
27,19,2.670729462639421
27,20,13.958388880587018
27,21,11.95948257366494
27,22,22.26457945780553
27,23,18.523677238701488
27,24,9.671481470664974
27,25,9.926280085207233
27,26,17.722963255811006
27,28,9.549385472532268
27,29,17.902268524110113
27,30,7.62833789416034
27,31,19.337834501840224
27,32,19.397133050291227
27,33,16.4805521325136
27,34,5.372795084937775
27,35,0.7133796386936119
27,36,14.075486883952552
27,37,13.963932422511162
27,38,8.522071209688795
27,39,5.364382330706562
27,40,11.040821501039447
27,41,7.7250639716107505
27,42,18.743883389858507
27,43,15.498070978361644
28,0,7.380218493847339
28,1,6.788289571009615
28,2,6.4730531893963
28,3,11.13421160551719
28,4,2.068014960965897
28,5,14.028388458526996
28,6,16.56765169441205
28,7,5.6384059360304235
28,8,7.674095305050314
28,9,10.12576916373003
28,10,6.1499816962343505
28,11,5.451084204931938
28,12,8.565812732280131
28,13,3.1043983901981105
28,14,5.86715100653705
28,15,16.450097191151684
28,16,12.378002820157223
28,17,9.032266779822988
28,18,17.73384209065397
28,19,6.927372333504962
28,20,4.596376627448199
28,21,15.938971934836477
28,22,16.669724223828734
28,23,15.557923941101755
28,24,12.868913811489731
28,25,10.356962488386097
28,26,13.022046998566994
28,27,9.549385472532268
28,29,15.544024698827355
28,30,2.79611404518927
28,31,12.528729942733627
28,32,12.439314645725368
28,33,9.783364097178662
28,34,8.057138242454787
28,35,8.943168636227465
28,36,4.52726891349113
28,37,5.385553106809077
28,38,9.247312791782688
28,39,11.115736376556473
28,40,11.00172435495259
28,41,1.9073537285944546
28,42,16.163525342485954
28,43,16.811567091817402
29,0,8.386446951853573
29,1,9.936717683062405
29,2,9.160319985540411
29,3,4.740464533665151
29,4,17.488773898853196
29,5,5.274909875778732
29,6,8.059783720177549
29,7,13.494152097265001
29,8,18.809560808219626
29,9,10.390014208029637
29,10,16.982064402524713
29,11,11.52387486602371
29,12,9.987562479363982
29,13,14.962517783440257
29,14,18.08256641876852
29,15,7.017847272755992
29,16,10.763526460644242
29,17,11.787582947917418
29,18,8.449971810184937
29,19,17.149786206842258
29,20,14.819304292344707
29,21,10.580072247281313
29,22,7.279560260360644
29,23,1.1626909820515248
29,24,9.869423250926102
29,25,8.031340504591553
29,26,4.441019218967457
29,27,17.902268524110113
29,28,15.544024698827355
29,30,13.808540610809317
29,31,8.719854307606152
29,32,9.060524212124458
29,33,8.496193618256523
29,34,12.537842110319286
29,35,17.926892592295367
29,36,16.487165774787055
29,37,12.682372762208601
29,38,9.383037587466049
29,39,13.641675645237644
29,40,6.929339856219673
29,41,15.077733622333213
29,42,0.8626971265559692
29,43,6.35657361938804
30,0,5.422769344631872
30,1,6.58627800392733
30,2,5.369801603046699
30,3,9.804135574637705
30,4,4.038892225295096
30,5,13.197616341068201
30,6,13.946565271052837
30,7,2.944830667172998
30,8,10.198843875966514
30,9,10.45058910035684
30,10,8.487976956778722
30,11,5.798841624977782
30,12,8.706576261661548
30,13,1.3633336190743957
30,14,8.464787493902605
30,15,15.84059873411436
30,16,12.737553039280048
30,17,6.237578689913927
30,18,17.268233493658162
30,19,5.273818341865298
30,20,6.462105622857059
30,21,13.177667734101622
30,22,16.090075332289807
30,23,14.000353212597544
30,24,10.109456625211939
30,25,7.777550860591179
30,26,11.97769215736361
30,27,7.62833789416034
30,28,2.79611404518927
30,29,13.808540610809317
30,31,12.430142128827185
30,32,12.418392570265265
30,33,9.54170610040342
30,34,5.283898690980407
30,35,7.135535507505836
30,36,6.936015210128487
30,37,6.342820646630586
30,38,6.564904647511677
30,39,8.391937009610075
30,40,8.533555179778327
30,41,1.3359327777069485
30,42,14.510109059861366
30,43,14.332423966186548
31,0,8.902509917867217
31,1,5.870903698993281
31,2,7.354678016433107
31,3,5.5932134378986875
31,4,14.551507703445266
31,5,3.644325011030115
31,6,15.575593583128287
31,7,13.978878454548262
31,8,12.098213188784218
31,9,2.797159400608466
31,10,10.699528566748766
31,11,7.079342054870477
31,12,3.979040264234019
31,13,13.789311571942259
31,14,12.093956572708235
31,15,4.5170606692762325
31,16,2.0548769060182197
31,17,14.53614765623565
31,18,5.40762593036464
31,19,17.47131235446249
31,20,9.367915779762262
31,21,17.22001422396809
31,22,4.636590242949048
31,23,7.794635927943727
31,24,15.170270558176938
31,25,11.942918922358343
31,26,4.317422223027467
31,27,19.337834501840224
31,28,12.528729942733627
31,29,8.719854307606152
31,30,12.430142128827185
31,32,0.3497319531920243
31,33,2.8951666653568315
31,34,14.59666747909473
31,35,19.037166611656726
31,36,10.977782643122428
31,37,7.455462527400564
31,38,12.450584244278897
31,39,17.16169239500188
31,40,11.339135027416331
31,41,13.197955448049658
31,42,8.629394984711084
31,43,14.350118188010466
32,0,9.027242098604153
32,1,5.8402515935956485
32,2,7.410192693163519
32,3,5.854295136252011
32,4,14.450700217037511
32,5,3.9939733242381554
32,6,15.865798001810518
32,7,14.03286314062336
32,8,11.825169386827366
32,9,2.571759916795315
32,10,10.455309618591082
32,11,6.988567251899685
32,12,3.8742671860980455
32,13,13.774233884613594
32,14,11.857811424909306
32,15,4.79072723379502
32,16,1.7080001113292687
32,17,14.67353333789913
32,18,5.612542037293472
32,19,17.494896024984254
32,20,9.180524038301808
32,21,17.476932048040528
32,22,4.897206783192158
32,23,8.140747526285217
32,24,15.391697486681082
32,25,12.144026099452653
32,26,4.649887680376884
32,27,19.397133050291227
32,28,12.439314645725368
32,29,9.060524212124458
32,30,12.418392570265265
32,31,0.3497319531920243
32,33,2.9204030011829123
32,34,14.707806615204426
32,35,19.08487745301387
32,36,10.773507754140166
32,37,7.307139140473483
32,38,12.617842821171624
32,39,17.310858364086954
32,40,11.562577240222144
32,41,13.15612960448185
32,42,8.97612731806586
32,43,14.658458073810124
33,0,6.2403680097127525
33,1,3.0232202575947227
33,2,4.495965654000009
33,3,4.164089256631497
33,4,11.833935720967354
33,5,4.678829205488591
33,6,14.116930506298413
33,7,11.11474377878058
33,8,10.589679606388655
33,9,2.116679934508501
33,10,8.919593226180574
33,11,4.395551800357889
33,12,1.6247958966210978
33,13,10.902579359865804
33,14,10.202099677065275
33,15,6.731209876677522
33,16,3.759028585384595
33,17,11.896862049552984
33,18,7.953045557453234
33,19,14.579725288871694
33,20,7.153275660621706
33,21,15.358524896001688
33,22,6.930839102770449
33,23,7.872751959541939
33,24,13.014435773774025
33,25,9.669570045305997
33,26,4.322772827389194
33,27,16.4805521325136
33,28,9.783364097178662
33,29,8.496193618256523
33,30,9.54170610040342
33,31,2.8951666653568315
33,32,2.9204030011829123
33,34,11.861683605850473
33,35,16.164803811924678
33,36,8.845642615497438
33,37,5.050210644949583
33,38,9.963124357780147
33,39,14.565184011936422
33,40,9.244508453062615
33,41,10.34169980850227
33,42,8.69429983822981
33,43,13.183268588153412
34,0,5.707595395456479
34,1,9.57640203713336
34,2,7.467672121495117
34,3,10.092405804403116
34,4,8.836075098873124
34,5,14.00025864524634
34,6,9.827159441657818
34,7,2.4948961530864207
34,8,15.396435028846483
34,9,13.45564523021855
34,10,13.600804155394973
34,11,9.614512561971152
34,12,11.705728003299878
34,13,5.2518655661198155
34,14,13.710100765833433
34,15,16.818033905865413
34,16,15.563245937227284
34,17,1.1755525671980522
34,18,18.410107889448888
34,19,4.969823516982133
34,20,11.375639471692729
34,21,8.361815756801173
34,22,17.104069919179004
34,23,13.15108187175089
34,24,5.426646867261201
34,25,4.633313649879283
34,26,12.507580546156262
34,27,5.372795084937775
34,28,8.057138242454787
34,29,12.537842110319286
34,30,5.283898690980407
34,31,14.59666747909473
34,32,14.707806615204426
34,33,11.861683605850473
34,35,5.397212557320617
34,36,12.117990289365004
34,37,10.611423914348721
34,38,3.180201868808442
34,39,3.1852121236780935
34,40,5.737386412831552
34,41,6.284608521681066
34,42,13.376064804551223
34,43,10.760433674186695
35,0,10.525237249896858
35,1,13.417820169863521
35,2,11.682893743890054
35,3,15.167923455560652
35,4,8.422852798786868
35,5,19.004522969849038
35,6,14.53567622358972
35,7,5.064107651326292
35,8,16.51332268418445
35,9,17.38188983466755
35,10,15.089289550804565
35,11,12.875857011582168
35,12,15.603390718283784
35,13,6.0298865095481124
35,14,14.669479190835759
35,15,21.802589816837813
35,16,19.635625340337633
35,17,6.290226417282874
35,18,23.353412567564614
35,19,2.0230504759941508
35,20,13.396441237540056
35,21,12.388794803024467
35,22,22.079234869292844
35,23,18.509342028816285
35,24,9.990888016731832
35,25,10.012279916626202
35,26,17.570455033108022
35,27,0.7133796386936119
35,28,8.943168636227465
35,29,17.926892592295367
35,30,7.135535507505836
35,31,19.037166611656726
35,32,19.08487745301387
35,33,16.164803811924678
35,34,5.397212557320617
35,36,13.46343430759491
35,37,13.478308542434387
35,38,8.575518592891173
35,39,5.780786508202842
35,40,11.123029601595194
35,41,7.147659452815985
35,42,18.76049722675228
35,43,15.769909122836118
36,0,9.560411580472552
36,1,6.562923959901008
36,2,7.680127645442728
36,3,11.751395319355156
36,4,5.504957739816599
36,5,13.521383716544769
36,6,19.397320032179717
36,7,9.879156123533837
36,8,3.2784900354460498
36,9,8.204289238345053
36,10,1.6269485997066562
36,11,4.963336803095318
36,12,7.25514714270422
36,13,7.58773511302893
36,14,1.7339838238604879
36,15,15.404235087494119
36,16,10.114731556531808
36,17,12.936331074217138
36,18,16.382969614451
36,19,11.44355091674585
36,20,1.7051730868429773
36,21,19.322309516128655
36,22,15.562049355571936
36,23,16.17842135276343
36,24,16.30576624602898
36,25,13.31729055746571
36,26,12.960212937642805
36,27,14.075486883952552
36,28,4.52726891349113
36,29,16.487165774787055
36,30,6.936015210128487
36,31,10.977782643122428
36,32,10.773507754140166
36,33,8.845642615497438
36,34,12.117990289365004
36,35,13.46343430759491
36,37,3.8699388671825488
36,38,12.537842884303906
36,39,15.281651330798148
36,40,13.668268410409242
36,41,6.396719983887281
36,42,16.920995313184754
36,43,19.242380946353375
37,0,6.549836361152574
37,1,2.752516352072319
37,2,4.344503851590881
37,3,7.942394491193532
37,4,7.2779587745966845
37,5,9.698718987020397
37,6,16.309815782854518
37,7,8.898997258217204
37,8,6.25851107687591
37,9,4.841454596594185
37,10,4.347363535082961
37,11,1.3092202915117428
37,12,3.5302835222168403
37,13,7.525410942674274
37,14,5.402134526205062
37,15,11.730633035126905
37,16,7.036137770688537
37,17,11.142668190304558
37,18,12.832064663799787
37,19,11.59061536052476
37,20,2.166923605873974
37,21,16.670124415324654
37,22,11.910762161295716
37,23,12.330090849450535
37,24,13.800157785533603
37,25,10.543473207187963
37,26,9.091861545860198
37,27,13.963932422511162
37,28,5.385553106809077
37,29,12.682372762208601
37,30,6.342820646630586
37,31,7.455462527400564
37,32,7.307139140473483
37,33,5.050210644949583
37,34,10.611423914348721
37,35,13.478308542434387
37,36,3.8699388671825488
37,38,10.097603554439521
37,39,13.754819618615752
37,40,10.660361748630278
37,41,6.584729356872213
37,42,13.084876108396369
37,43,15.918924718701552
38,0,3.8414736026255163
38,1,8.315306406759756
38,2,6.090644727577798
38,3,7.403140122098985
38,4,10.573466040377282
38,5,11.30172287732706
38,6,7.395902803231572
38,7,4.764225732404182
38,8,15.734993043379337
38,9,11.82899777425788
38,10,13.814946320589383
38,11,8.88423163719697
38,12,10.207307281569271
38,13,7.143768315585607
38,14,14.247641268322448
38,15,14.100147689687232
38,16,13.72053649017271
38,17,2.4366302777178577
38,18,15.715056904156857
38,19,8.0378324895214
38,20,11.414933776336074
38,21,6.792983150297727
38,22,14.392191654134486
38,23,10.04316638612706
38,24,3.7708041393895972
38,25,1.483216676378203
38,26,9.771197643386545
38,27,8.522071209688795
38,28,9.247312791782688
38,29,9.383037587466049
38,30,6.564904647511677
38,31,12.450584244278897
38,32,12.617842821171624
38,33,9.963124357780147
38,34,3.180201868808442
38,35,8.575518592891173
38,36,12.537842884303906
38,37,10.097603554439521
38,39,4.779013812463897
38,40,2.5652849418323793
38,41,7.849457145146185
38,42,10.228398028292753
38,43,7.967075856208309
39,0,8.325774002177878
39,1,12.53335538759224
39,2,10.349702503449386
39,3,12.178039411885228
39,4,11.656646620252241
39,5,16.065851567366447
39,6,8.881230456886406
39,7,5.477388763732298
39,8,18.5586619879512
39,9,16.304332735449687
39,10,16.778043196535563
39,11,12.713432803603085
39,12,14.596709804933337
39,13,8.151741761574193
39,14,16.851591423250113
39,15,18.853355872439696
39,16,18.31634262660918
39,17,2.6959940969073637
39,18,20.471507023606573
39,19,6.4448240416778
39,20,14.5608515893798
39,21,6.608165881915758
39,22,19.146489227454833
39,23,14.455721419122195
39,24,4.4213680318975355
39,25,5.752781018389655
39,26,14.530903086411275
39,27,5.364382330706562
39,28,11.115736376556473
39,29,13.641675645237644
39,30,8.391937009610075
39,31,17.16169239500188
39,32,17.310858364086954
39,33,14.565184011936422
39,34,3.1852121236780935
39,35,5.780786508202842
39,36,15.281651330798148
39,37,13.754819618615752
39,38,4.779013812463897
39,40,6.781123796080333
39,41,9.272960230853213
39,42,14.504244060856175
39,43,10.296776556618262
40,0,4.141407545147489
40,1,8.376220982294685
40,2,6.329579232003243
40,3,5.854426601752259
40,4,12.566765947312877
40,5,9.554683996691681
40,6,5.729098232172637
40,7,7.200897420341651
40,8,16.70802992911604
40,9,11.292729166544342
40,10,14.754156634731315
40,11,9.361527725741407
40,12,9.888233703001905
40,13,9.33642387410118
40,14,15.402248438309865
40,15,12.266905261531003
40,16,12.89013405904391
40,17,4.883937981199239
40,18,13.886175183455387
40,19,10.593157060378582
40,20,12.324108022446302
40,21,6.1840603537316
40,22,12.561794806606576
40,23,7.685950446080763
40,24,3.831600570232468
40,25,1.1146984608365282
40,26,8.021639253403666
40,27,11.040821501039447
40,28,11.00172435495259
40,29,6.929339856219673
40,30,8.533555179778327
40,31,11.339135027416331
40,32,11.562577240222144
40,33,9.244508453062615
40,34,5.737386412831552
40,35,11.123029601595194
40,36,13.668268410409242
40,37,10.660361748630278
40,38,2.5652849418323793
40,39,6.781123796080333
40,41,9.865340521601713
40,42,7.78679518432655
40,43,5.813483975335546
41,0,6.704106036579897
41,1,7.328334293941912
41,2,6.41300638920557
41,3,10.964885411951055
41,4,2.7250296708256885
41,5,14.226992235433418
41,6,15.24240640589619
41,7,3.81345289685889
41,8,9.57635467546466
41,9,11.034187197583897
41,10,8.008210975215269
41,11,6.295486292416054
41,12,9.347271226588186
41,13,1.1979687304709832
41,14,7.774093069441292
41,15,16.807369972751424
41,16,13.323358121052292
41,17,7.321432993696667
41,18,18.19018947606411
41,19,5.158344433625556
41,20,6.253012189804435
41,21,14.380223275399297
41,22,17.04758889355852
41,23,15.232566480671528
41,24,11.32045839780105
41,25,9.093934985788962
41,26,13.067640231493467
41,27,7.7250639716107505
41,28,1.9073537285944546
41,29,15.077733622333213
41,30,1.3359327777069485
41,31,13.197955448049658
41,32,13.15612960448185
41,33,10.34169980850227
41,34,6.284608521681066
41,35,7.147659452815985
41,36,6.396719983887281
41,37,6.584729356872213
41,38,7.849457145146185
41,39,9.272960230853213
41,40,9.865340521601713
41,42,15.764077370370908
41,43,15.659269447769619
42,0,9.097212730110193
42,1,10.35812659049649
42,2,9.73353655443437
42,3,5.186303731072927
42,4,18.13169189633975
42,5,5.0616620027718735
42,6,8.760438378834452
42,7,14.284813078787392
42,8,19.140766579074814
42,9,10.495858688381356
42,10,17.345390823540907
42,11,11.965827447876785
42,12,10.23728049326421
42,13,15.687368971114829
42,14,18.48559297926465
42,15,6.498641690584993
42,16,10.684027115235976
42,17,12.638370124740192
42,18,7.857738052186091
42,19,17.95587284297462
42,20,15.238213916726425
42,21,11.35426595512545
42,22,6.745581741527504
42,23,0.8420780804797221
42,24,10.719113586688309
42,25,8.88647385885555
42,26,4.471419180619222
42,27,18.743883389858507
42,28,16.163525342485954
42,29,0.8626971265559692
42,30,14.510109059861366
42,31,8.629394984711084
42,32,8.97612731806586
42,33,8.69429983822981
42,34,13.376064804551223
42,35,18.76049722675228
42,36,16.920995313184754
42,37,13.084876108396369
42,38,10.228398028292753
42,39,14.504244060856175
42,40,7.78679518432655
42,41,15.764077370370908
42,43,6.993466332341312
43,0,9.711521198167906
43,1,13.339441168697626
43,2,11.624229332965177
43,3,9.040371637483025
43,4,18.370156458027154
43,5,11.333268788832443
43,6,1.9456215911596884
43,7,12.720194487456057
43,8,22.13537485789099
43,9,15.289452482951221
43,10,20.186959541628237
43,11,14.613450457052654
43,12,14.304320292748066
43,13,15.066831887565757
43,14,20.9684757883492
43,15,13.360934061146358
43,16,16.27581991718266
43,17,9.64769651599959
43,18,14.806409262204017
43,19,15.718903610088717
43,20,17.784215825749207
43,21,4.926051709553629
43,22,13.62760042068228
43,23,7.519018542588754
43,24,5.875440916131975
43,25,6.588885053797532
43,26,10.120602210320577
43,27,15.498070978361644
43,28,16.811567091817402
43,29,6.35657361938804
43,30,14.332423966186548
43,31,14.350118188010466
43,32,14.658458073810124
43,33,13.183268588153412
43,34,10.760433674186695
43,35,15.769909122836118
43,36,19.242380946353375
43,37,15.918924718701552
43,38,7.967075856208309
43,39,10.296776556618262
43,40,5.813483975335546
43,41,15.659269447769619
43,42,6.993466332341312
